epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202212,2022-03-23,744,RS,,43,state,2252742,19721.15315,7550,38929,12,0.0173,11422973,False,False
202212,2022-03-23,742,SC,,42,state,1665110,22959.11121,2026,21638,6,0.013,7252502,False,False
202212,2022-03-23,740,SE,,28,state,324533,13995.59776,196,6303,2,0.0194,2318822,False,False
202212,2022-03-23,758,SP,,35,state,5202983,11240.13388,9364,166843,97,0.0321,46289333,False,False
202212,2022-03-23,736,TO,,17,state,302387,19015.08444,98,4142,1,0.0137,1590248,False,False
202212,2022-03-22,736,AC,,12,state,123710,13830.53652,41,1990,0,0.0161,894470,False,False
202212,2022-03-22,745,AL,,27,state,295419,8814.41772,91,6855,5,0.0232,3351543,False,False
202212,2022-03-22,740,AM,,13,state,580846,13804.31275,155,14148,1,0.0244,4207714,False,False
202212,2022-03-22,733,AP,,16,state,160275,18598.28516,10,2122,2,0.0132,861773,False,False
202212,2022-03-22,747,BA,,29,state,1525657,10218.30017,1105,29626,25,0.0194,14930634,False,False
202212,2022-03-22,737,CE,,23,state,1236907,13463.5151,579,26677,11,0.0216,9187103,False,False
202212,2022-03-22,746,DF,,53,state,690413,22598.34136,250,11562,4,0.0167,3055149,False,False
202212,2022-03-22,748,ES,,32,state,1035434,25477.87282,512,14311,4,0.0138,4064052,False,False
202212,2022-03-22,741,GO,,52,state,1256581,17664.63674,5592,26159,92,0.0208,7113540,False,False
202212,2022-03-22,733,MA,,21,state,422628,5940.29346,633,10861,2,0.0257,7114598,False,False
202212,2022-03-22,745,MG,,31,state,3301643,15506.01038,4456,60601,37,0.0184,21292666,False,False
202212,2022-03-22,739,MS,,50,state,521970,18579.45165,643,10474,5,0.0201,2809394,False,False
202212,2022-03-22,733,MT,,51,state,722344,20484.93855,666,14851,4,0.0206,3526220,False,False
202212,2022-03-22,735,PA,,15,state,747304,8598.84855,1221,18058,13,0.0242,8690745,False,False
